Order ID,Date,Customer ID,Product ID,Product Name,Category,Quantity,Price per Unit,Total Sale Amount,Payment Method,Payment Status,Country,Continent
19068,10/10/2023,Cust-7,3001,Laptop,Electronics,1,1000,1000,PayPal,Pending,UK,Europe
19069,8/27/2023,Cust-746,3004,Tablet,Electronics,2,300,600,Credit Card,Pending,Canada,North America
19070,11/17/2023,Cust-271,3001,Laptop,Electronics,5,1000,5000,Credit Card,Failed,India,Asia
19071,11/5/2023,Cust-764,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,Japan,Asia
19072,10/11/2023,Cust-118,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Pending,India,Asia
19073,1/22/2023,Cust-946,3001,Laptop,Electronics,4,1000,4000,Credit Card,Failed,Australia,Australia
19074,1/29/2023,Cust-234,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Pending,South Africa,Africa
19075,9/12/2023,Cust-279,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,Canada,North America
19076,8/7/2023,Cust-639,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Completed,USA,North America
19077,1/17/2023,Cust-830,3002,Headphones,Accessories,1,50,50,Bank Transfer,Failed,Japan,Asia
19078,4/4/2023,Cust-989,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Completed,Japan,Asia
19079,2/21/2023,Cust-234,3001,Laptop,Electronics,3,1000,3000,PayPal,Pending,UK,Europe
19080,7/30/2023,Cust-150,3004,Tablet,Electronics,1,300,300,PayPal,Pending,Canada,North America
19081,3/5/2023,Cust-961,3002,Headphones,Accessories,5,50,250,PayPal,Completed,South Africa,Africa
19082,1/4/2023,Cust-336,3003,Smartphone,Electronics,1,700,700,PayPal,Pending,USA,North America
19083,4/9/2023,Cust-154,3005,Smartwatch,Accessories,2,200,400,Credit Card,Failed,Canada,North America
19084,7/23/2023,Cust-466,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Pending,Germany,Europe
19085,10/16/2023,Cust-74,3003,Smartphone,Electronics,2,700,1400,Credit Card,Completed,Australia,Australia
19086,9/28/2023,Cust-503,3002,Headphones,Accessories,5,50,250,Bank Transfer,Pending,India,Asia
19087,1/24/2023,Cust-438,3003,Smartphone,Electronics,5,700,3500,PayPal,Pending,Brazil,South America
19088,12/12/2023,Cust-865,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Completed,Japan,Asia
19089,1/5/2023,Cust-469,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Pending,Canada,North America
19090,5/9/2023,Cust-501,3003,Smartphone,Electronics,2,700,1400,PayPal,Completed,Australia,Australia
19091,4/12/2023,Cust-332,3004,Tablet,Electronics,2,300,600,Credit Card,Completed,South Africa,Africa
19092,3/27/2023,Cust-304,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Failed,Canada,North America
19093,2/17/2023,Cust-737,3002,Headphones,Accessories,2,50,100,Credit Card,Completed,France,Europe
19094,12/4/2023,Cust-288,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,Brazil,South America
19095,4/18/2023,Cust-675,3005,Smartwatch,Accessories,3,200,600,Credit Card,Pending,Canada,North America
19096,4/29/2023,Cust-338,3004,Tablet,Electronics,1,300,300,Credit Card,Completed,India,Asia
19097,5/9/2023,Cust-811,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,Germany,Europe
19098,5/31/2023,Cust-163,3004,Tablet,Electronics,2,300,600,Bank Transfer,Completed,Australia,Australia
19099,10/13/2023,Cust-326,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Completed,France,Europe
19100,11/20/2023,Cust-656,3005,Smartwatch,Accessories,3,200,600,Credit Card,Completed,Australia,Australia
19101,1/16/2023,Cust-294,3003,Smartphone,Electronics,1,700,700,Bank Transfer,Pending,France,Europe
19102,4/27/2023,Cust-940,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Pending,India,Asia
19103,1/18/2023,Cust-976,3002,Headphones,Accessories,1,50,50,Credit Card,Failed,Canada,North America
19104,3/30/2023,Cust-408,3003,Smartphone,Electronics,1,700,700,PayPal,Failed,Japan,Asia
19105,9/17/2023,Cust-245,3003,Smartphone,Electronics,2,700,1400,Credit Card,Failed,Brazil,South America
19106,6/8/2023,Cust-113,3003,Smartphone,Electronics,2,700,1400,PayPal,Failed,UK,Europe
19107,4/8/2023,Cust-56,3001,Laptop,Electronics,5,1000,5000,Credit Card,Failed,Canada,North America
19108,9/7/2023,Cust-231,3005,Smartwatch,Accessories,1,200,200,Credit Card,Failed,Germany,Europe
19109,11/26/2023,Cust-45,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Failed,South Africa,Africa
19110,4/13/2023,Cust-456,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Completed,UK,Europe
19111,2/16/2023,Cust-804,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,South Africa,Africa
19112,3/7/2023,Cust-118,3002,Headphones,Accessories,5,50,250,Credit Card,Failed,India,Asia
19113,11/26/2023,Cust-878,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Failed,Japan,Asia
19114,8/6/2023,Cust-853,3004,Tablet,Electronics,4,300,1200,Credit Card,Pending,France,Europe
19115,10/26/2023,Cust-319,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,Germany,Europe
19116,9/13/2023,Cust-486,3004,Tablet,Electronics,1,300,300,Bank Transfer,Completed,USA,North America
19117,1/9/2023,Cust-425,3004,Tablet,Electronics,4,300,1200,PayPal,Pending,UK,Europe
19118,11/13/2023,Cust-764,3005,Smartwatch,Accessories,3,200,600,Credit Card,Completed,South Africa,Africa
19119,2/28/2023,Cust-251,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Pending,India,Asia
19120,2/5/2023,Cust-98,3004,Tablet,Electronics,1,300,300,Credit Card,Pending,Canada,North America
19121,10/3/2023,Cust-362,3004,Tablet,Electronics,3,300,900,Bank Transfer,Pending,USA,North America
19122,12/6/2023,Cust-114,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Pending,USA,North America
19123,2/27/2023,Cust-228,3001,Laptop,Electronics,5,1000,5000,Credit Card,Failed,Germany,Europe
19124,8/25/2023,Cust-954,3005,Smartwatch,Accessories,3,200,600,Credit Card,Pending,Canada,North America
19125,7/20/2023,Cust-296,3005,Smartwatch,Accessories,3,200,600,Credit Card,Failed,South Africa,Africa
19126,5/25/2023,Cust-935,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,South Africa,Africa
19127,9/25/2023,Cust-601,3002,Headphones,Accessories,5,50,250,Credit Card,Completed,Canada,North America
19128,6/23/2023,Cust-725,3005,Smartwatch,Accessories,3,200,600,Credit Card,Failed,Australia,Australia
19129,7/2/2023,Cust-477,3002,Headphones,Accessories,5,50,250,Credit Card,Failed,USA,North America
19130,1/21/2023,Cust-701,3005,Smartwatch,Accessories,2,200,400,PayPal,Pending,Japan,Asia
19131,10/9/2023,Cust-365,3001,Laptop,Electronics,1,1000,1000,PayPal,Failed,India,Asia
19132,9/30/2023,Cust-525,3003,Smartphone,Electronics,3,700,2100,PayPal,Pending,Australia,Australia
19133,9/24/2023,Cust-834,3001,Laptop,Electronics,5,1000,5000,Credit Card,Failed,Brazil,South America
19134,6/21/2023,Cust-774,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Completed,Canada,North America
19135,1/14/2023,Cust-176,3004,Tablet,Electronics,4,300,1200,Credit Card,Completed,UK,Europe
19136,12/10/2023,Cust-725,3004,Tablet,Electronics,4,300,1200,Credit Card,Completed,Japan,Asia
19137,9/2/2023,Cust-413,3005,Smartwatch,Accessories,4,200,800,PayPal,Pending,France,Europe
19138,11/26/2023,Cust-824,3002,Headphones,Accessories,3,50,150,PayPal,Pending,France,Europe
19139,10/14/2023,Cust-965,3002,Headphones,Accessories,2,50,100,Credit Card,Pending,Germany,Europe
19140,1/24/2023,Cust-2,3002,Headphones,Accessories,4,50,200,PayPal,Pending,South Africa,Africa
19141,7/30/2023,Cust-519,3002,Headphones,Accessories,1,50,50,PayPal,Completed,UK,Europe
19142,1/28/2023,Cust-42,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Pending,Germany,Europe
19143,3/12/2023,Cust-141,3005,Smartwatch,Accessories,2,200,400,PayPal,Pending,India,Asia
19144,12/19/2023,Cust-695,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,Japan,Asia
19145,2/3/2023,Cust-511,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,India,Asia
19146,6/25/2023,Cust-98,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Pending,Australia,Australia
19147,9/26/2023,Cust-239,3001,Laptop,Electronics,2,1000,2000,PayPal,Failed,France,Europe
19148,11/9/2023,Cust-239,3003,Smartphone,Electronics,2,700,1400,PayPal,Completed,France,Europe
19149,7/4/2023,Cust-450,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Completed,Japan,Asia
19150,9/24/2023,Cust-206,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Pending,Brazil,South America
19151,5/10/2023,Cust-55,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,Brazil,South America
19152,4/12/2023,Cust-263,3001,Laptop,Electronics,1,1000,1000,Credit Card,Pending,Canada,North America
19153,7/15/2023,Cust-201,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,France,Europe
19154,10/31/2023,Cust-405,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Pending,UK,Europe
19155,3/28/2023,Cust-861,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Failed,Brazil,South America
19156,6/13/2023,Cust-321,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Pending,France,Europe
19157,4/11/2023,Cust-238,3002,Headphones,Accessories,4,50,200,Bank Transfer,Completed,South Africa,Africa
19158,10/19/2023,Cust-992,3002,Headphones,Accessories,1,50,50,PayPal,Pending,USA,North America
19159,12/11/2023,Cust-300,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Pending,South Africa,Africa
19160,6/21/2023,Cust-54,3002,Headphones,Accessories,3,50,150,Bank Transfer,Pending,Brazil,South America
19161,12/11/2023,Cust-668,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Completed,Australia,Australia
19162,5/9/2023,Cust-41,3005,Smartwatch,Accessories,4,200,800,PayPal,Pending,UK,Europe
19163,3/29/2023,Cust-296,3001,Laptop,Electronics,1,1000,1000,Credit Card,Pending,Brazil,South America
19164,10/29/2023,Cust-849,3001,Laptop,Electronics,3,1000,3000,PayPal,Pending,Germany,Europe
19165,5/6/2023,Cust-365,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,Australia,Australia
19166,9/1/2023,Cust-562,3005,Smartwatch,Accessories,4,200,800,PayPal,Failed,India,Asia
19167,5/31/2023,Cust-87,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Pending,Germany,Europe
19168,10/19/2023,Cust-208,3003,Smartphone,Electronics,3,700,2100,PayPal,Pending,Japan,Asia
19169,3/24/2023,Cust-915,3001,Laptop,Electronics,4,1000,4000,PayPal,Failed,France,Europe
19170,1/25/2023,Cust-800,3001,Laptop,Electronics,2,1000,2000,Credit Card,Pending,UK,Europe
19171,11/6/2023,Cust-98,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,Australia,Australia
19172,2/14/2023,Cust-405,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Pending,Germany,Europe
19173,8/8/2023,Cust-394,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Pending,Canada,North America
19174,12/17/2023,Cust-918,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,Japan,Asia
19175,1/30/2023,Cust-425,3005,Smartwatch,Accessories,4,200,800,PayPal,Pending,France,Europe
19176,7/3/2023,Cust-831,3005,Smartwatch,Accessories,2,200,400,Credit Card,Pending,Brazil,South America
19177,10/28/2023,Cust-179,3003,Smartphone,Electronics,2,700,1400,Credit Card,Completed,Canada,North America
19178,7/9/2023,Cust-398,3002,Headphones,Accessories,5,50,250,Bank Transfer,Pending,UK,Europe
19179,5/19/2023,Cust-208,3005,Smartwatch,Accessories,4,200,800,Credit Card,Failed,Brazil,South America
19180,8/2/2023,Cust-441,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Completed,South Africa,Africa
19181,9/24/2023,Cust-304,3005,Smartwatch,Accessories,3,200,600,Credit Card,Failed,Japan,Asia
19182,4/15/2023,Cust-804,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Completed,France,Europe
19183,11/10/2023,Cust-506,3004,Tablet,Electronics,2,300,600,Bank Transfer,Completed,Germany,Europe
19184,7/19/2023,Cust-348,3002,Headphones,Accessories,3,50,150,PayPal,Failed,India,Asia
19185,7/16/2023,Cust-139,3001,Laptop,Electronics,5,1000,5000,PayPal,Completed,Germany,Europe
19186,9/22/2023,Cust-823,3003,Smartphone,Electronics,1,700,700,Credit Card,Completed,France,Europe
19187,1/19/2023,Cust-609,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Failed,Germany,Europe
19188,11/2/2023,Cust-688,3002,Headphones,Accessories,5,50,250,PayPal,Completed,South Africa,Africa
19189,8/31/2023,Cust-306,3002,Headphones,Accessories,4,50,200,Bank Transfer,Pending,Australia,Australia
19190,3/16/2023,Cust-18,3002,Headphones,Accessories,3,50,150,PayPal,Pending,Germany,Europe
19191,11/5/2023,Cust-166,3003,Smartphone,Electronics,1,700,700,Credit Card,Failed,South Africa,Africa
19192,10/1/2023,Cust-884,3004,Tablet,Electronics,3,300,900,PayPal,Completed,France,Europe
19193,3/29/2023,Cust-260,3003,Smartphone,Electronics,1,700,700,PayPal,Completed,Australia,Australia
19194,5/4/2023,Cust-729,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,Germany,Europe
19195,3/30/2023,Cust-266,3001,Laptop,Electronics,5,1000,5000,Credit Card,Pending,Australia,Australia
19196,10/21/2023,Cust-812,3002,Headphones,Accessories,5,50,250,Bank Transfer,Completed,Canada,North America
19197,2/10/2023,Cust-981,3004,Tablet,Electronics,2,300,600,PayPal,Pending,Brazil,South America
19198,12/29/2023,Cust-82,3002,Headphones,Accessories,5,50,250,Bank Transfer,Failed,Brazil,South America
19199,7/14/2023,Cust-497,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Pending,Canada,North America
19200,3/25/2023,Cust-45,3005,Smartwatch,Accessories,3,200,600,PayPal,Pending,USA,North America
19201,8/30/2023,Cust-917,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Pending,India,Asia
19202,8/14/2023,Cust-736,3002,Headphones,Accessories,4,50,200,Credit Card,Completed,France,Europe
19203,1/2/2023,Cust-778,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Pending,India,Asia
19204,9/24/2023,Cust-71,3001,Laptop,Electronics,3,1000,3000,Credit Card,Completed,Australia,Australia
19205,4/11/2023,Cust-696,3003,Smartphone,Electronics,5,700,3500,Credit Card,Pending,India,Asia
19206,6/7/2023,Cust-294,3003,Smartphone,Electronics,1,700,700,PayPal,Failed,UK,Europe
19207,4/22/2023,Cust-215,3005,Smartwatch,Accessories,2,200,400,Credit Card,Completed,UK,Europe
19208,12/28/2023,Cust-886,3001,Laptop,Electronics,5,1000,5000,Credit Card,Completed,Japan,Asia
19209,5/8/2023,Cust-253,3004,Tablet,Electronics,3,300,900,Bank Transfer,Pending,Germany,Europe
19210,3/20/2023,Cust-902,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Pending,Canada,North America
19211,11/27/2023,Cust-677,3002,Headphones,Accessories,5,50,250,Credit Card,Pending,UK,Europe
19212,10/2/2023,Cust-600,3004,Tablet,Electronics,2,300,600,Bank Transfer,Failed,Australia,Australia
19213,3/15/2023,Cust-503,3001,Laptop,Electronics,3,1000,3000,Credit Card,Completed,UK,Europe
19214,4/6/2023,Cust-740,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,South Africa,Africa
19215,1/16/2023,Cust-205,3005,Smartwatch,Accessories,3,200,600,PayPal,Pending,South Africa,Africa
19216,3/30/2023,Cust-367,3005,Smartwatch,Accessories,5,200,1000,PayPal,Pending,Brazil,South America
19217,10/29/2023,Cust-685,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Pending,South Africa,Africa
19218,4/3/2023,Cust-395,3005,Smartwatch,Accessories,4,200,800,PayPal,Failed,India,Asia
19219,1/27/2023,Cust-207,3001,Laptop,Electronics,5,1000,5000,PayPal,Failed,Brazil,South America
19220,4/11/2023,Cust-574,3005,Smartwatch,Accessories,2,200,400,Credit Card,Completed,Germany,Europe
19221,12/3/2023,Cust-936,3002,Headphones,Accessories,1,50,50,Credit Card,Pending,USA,North America
19222,7/26/2023,Cust-828,3002,Headphones,Accessories,3,50,150,Bank Transfer,Failed,USA,North America
19223,3/27/2023,Cust-74,3002,Headphones,Accessories,5,50,250,PayPal,Failed,South Africa,Africa
19224,9/9/2023,Cust-11,3001,Laptop,Electronics,2,1000,2000,Credit Card,Failed,Japan,Asia
19225,1/30/2023,Cust-116,3005,Smartwatch,Accessories,2,200,400,PayPal,Completed,Canada,North America
19226,5/9/2023,Cust-917,3002,Headphones,Accessories,3,50,150,PayPal,Completed,USA,North America
19227,2/9/2023,Cust-35,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Failed,India,Asia
19228,12/30/2023,Cust-701,3001,Laptop,Electronics,3,1000,3000,Credit Card,Completed,Japan,Asia
19229,11/4/2023,Cust-947,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,Japan,Asia
19230,3/30/2023,Cust-274,3004,Tablet,Electronics,5,300,1500,Credit Card,Completed,Australia,Australia
19231,3/30/2023,Cust-439,3004,Tablet,Electronics,4,300,1200,Credit Card,Completed,UK,Europe
19232,5/23/2023,Cust-137,3003,Smartphone,Electronics,1,700,700,Bank Transfer,Failed,Brazil,South America
19233,4/4/2023,Cust-873,3002,Headphones,Accessories,5,50,250,Credit Card,Completed,Germany,Europe
19234,9/8/2023,Cust-890,3002,Headphones,Accessories,2,50,100,PayPal,Pending,Australia,Australia
19235,7/16/2023,Cust-703,3001,Laptop,Electronics,1,1000,1000,PayPal,Pending,India,Asia
19236,1/16/2023,Cust-244,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Completed,Australia,Australia
19237,1/22/2023,Cust-917,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Failed,Canada,North America
19238,12/3/2023,Cust-299,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,France,Europe
19239,12/30/2023,Cust-332,3002,Headphones,Accessories,2,50,100,PayPal,Failed,Australia,Australia
19240,10/2/2023,Cust-343,3002,Headphones,Accessories,2,50,100,Credit Card,Pending,UK,Europe
19241,7/18/2023,Cust-808,3004,Tablet,Electronics,5,300,1500,Credit Card,Completed,Brazil,South America
19242,9/10/2023,Cust-616,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,Brazil,South America
19243,6/26/2023,Cust-732,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Pending,Brazil,South America
19244,5/27/2023,Cust-110,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,UK,Europe
19245,10/2/2023,Cust-520,3001,Laptop,Electronics,5,1000,5000,Credit Card,Pending,India,Asia
19246,6/4/2023,Cust-693,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,Australia,Australia
19247,1/4/2023,Cust-111,3005,Smartwatch,Accessories,1,200,200,PayPal,Completed,Japan,Asia
19248,3/5/2023,Cust-679,3002,Headphones,Accessories,4,50,200,Credit Card,Failed,Canada,North America
19249,3/31/2023,Cust-448,3003,Smartphone,Electronics,4,700,2800,PayPal,Failed,Japan,Asia
19250,3/22/2023,Cust-179,3002,Headphones,Accessories,4,50,200,PayPal,Pending,USA,North America
19251,9/1/2023,Cust-529,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Pending,Germany,Europe
19252,9/11/2023,Cust-539,3001,Laptop,Electronics,2,1000,2000,Credit Card,Pending,Brazil,South America
19253,10/4/2023,Cust-273,3001,Laptop,Electronics,4,1000,4000,Credit Card,Failed,Japan,Asia
19254,3/16/2023,Cust-270,3005,Smartwatch,Accessories,3,200,600,PayPal,Failed,Japan,Asia
19255,4/10/2023,Cust-918,3002,Headphones,Accessories,2,50,100,Bank Transfer,Pending,South Africa,Africa
19256,10/9/2023,Cust-659,3004,Tablet,Electronics,3,300,900,PayPal,Failed,India,Asia
19257,1/27/2023,Cust-348,3002,Headphones,Accessories,5,50,250,Bank Transfer,Pending,India,Asia
19258,9/5/2023,Cust-163,3002,Headphones,Accessories,5,50,250,Credit Card,Failed,South Africa,Africa
19259,6/22/2023,Cust-756,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Completed,Australia,Australia
19260,11/16/2023,Cust-57,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Pending,USA,North America
19261,9/27/2023,Cust-317,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Pending,Australia,Australia
19262,1/4/2023,Cust-702,3004,Tablet,Electronics,2,300,600,PayPal,Failed,South Africa,Africa
19263,5/30/2023,Cust-712,3005,Smartwatch,Accessories,1,200,200,PayPal,Failed,Australia,Australia
19264,1/6/2023,Cust-621,3001,Laptop,Electronics,2,1000,2000,PayPal,Completed,Brazil,South America
19265,3/21/2023,Cust-162,3004,Tablet,Electronics,1,300,300,Bank Transfer,Pending,Canada,North America
19266,10/20/2023,Cust-41,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Pending,Brazil,South America
19267,5/2/2023,Cust-661,3005,Smartwatch,Accessories,3,200,600,PayPal,Pending,Canada,North America
19268,4/2/2023,Cust-728,3005,Smartwatch,Accessories,4,200,800,Credit Card,Failed,Australia,Australia
19269,8/4/2023,Cust-301,3005,Smartwatch,Accessories,2,200,400,PayPal,Failed,Brazil,South America
19270,9/12/2023,Cust-404,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,India,Asia
19271,1/5/2023,Cust-725,3002,Headphones,Accessories,5,50,250,Credit Card,Pending,Brazil,South America
19272,3/25/2023,Cust-233,3001,Laptop,Electronics,1,1000,1000,Credit Card,Pending,Germany,Europe
19273,7/27/2023,Cust-7,3002,Headphones,Accessories,1,50,50,Credit Card,Pending,Australia,Australia
19274,7/17/2023,Cust-256,3003,Smartphone,Electronics,1,700,700,Credit Card,Completed,Australia,Australia
19275,7/18/2023,Cust-655,3005,Smartwatch,Accessories,3,200,600,Credit Card,Failed,Canada,North America
19276,2/10/2023,Cust-238,3001,Laptop,Electronics,3,1000,3000,Credit Card,Pending,Canada,North America
19277,10/25/2023,Cust-864,3001,Laptop,Electronics,2,1000,2000,Bank Transfer,Completed,Canada,North America
19278,1/22/2023,Cust-610,3004,Tablet,Electronics,2,300,600,Credit Card,Completed,Brazil,South America
19279,8/21/2023,Cust-862,3004,Tablet,Electronics,4,300,1200,Credit Card,Completed,UK,Europe
19280,9/15/2023,Cust-957,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Completed,Brazil,South America
19281,9/17/2023,Cust-822,3004,Tablet,Electronics,1,300,300,PayPal,Failed,France,Europe
19282,5/29/2023,Cust-52,3005,Smartwatch,Accessories,4,200,800,PayPal,Completed,Australia,Australia
19283,10/6/2023,Cust-992,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,Germany,Europe
19284,6/3/2023,Cust-442,3005,Smartwatch,Accessories,4,200,800,Credit Card,Completed,UK,Europe
19285,7/31/2023,Cust-131,3001,Laptop,Electronics,2,1000,2000,PayPal,Completed,France,Europe
19286,10/11/2023,Cust-917,3002,Headphones,Accessories,5,50,250,Credit Card,Completed,Germany,Europe
19287,8/10/2023,Cust-234,3001,Laptop,Electronics,4,1000,4000,Credit Card,Pending,India,Asia
19288,1/13/2023,Cust-868,3005,Smartwatch,Accessories,2,200,400,Credit Card,Completed,Australia,Australia
19289,6/22/2023,Cust-340,3003,Smartphone,Electronics,2,700,1400,PayPal,Pending,France,Europe
19290,10/17/2023,Cust-298,3005,Smartwatch,Accessories,4,200,800,PayPal,Completed,France,Europe
19291,8/17/2023,Cust-519,3004,Tablet,Electronics,2,300,600,Bank Transfer,Failed,UK,Europe
19292,11/1/2023,Cust-842,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Completed,Australia,Australia
19293,6/27/2023,Cust-512,3001,Laptop,Electronics,4,1000,4000,PayPal,Pending,Japan,Asia
19294,10/19/2023,Cust-293,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Completed,Australia,Australia
19295,1/28/2023,Cust-254,3002,Headphones,Accessories,5,50,250,Bank Transfer,Pending,India,Asia
19296,9/27/2023,Cust-707,3004,Tablet,Electronics,1,300,300,PayPal,Completed,South Africa,Africa
19297,1/24/2023,Cust-933,3005,Smartwatch,Accessories,2,200,400,PayPal,Pending,USA,North America
19298,8/17/2023,Cust-971,3003,Smartphone,Electronics,4,700,2800,Credit Card,Completed,USA,North America
19299,4/15/2023,Cust-730,3003,Smartphone,Electronics,1,700,700,PayPal,Pending,France,Europe
19300,5/4/2023,Cust-823,3002,Headphones,Accessories,4,50,200,Credit Card,Completed,France,Europe
19301,8/4/2023,Cust-525,3005,Smartwatch,Accessories,2,200,400,PayPal,Completed,Germany,Europe
19302,4/26/2023,Cust-944,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Failed,USA,North America
19303,8/14/2023,Cust-675,3004,Tablet,Electronics,4,300,1200,Credit Card,Completed,Brazil,South America
19304,6/4/2023,Cust-33,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Failed,Canada,North America
19305,2/27/2023,Cust-439,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Failed,Japan,Asia
19306,12/1/2023,Cust-169,3004,Tablet,Electronics,4,300,1200,PayPal,Pending,Australia,Australia
19307,5/13/2023,Cust-322,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Failed,Germany,Europe
19308,3/20/2023,Cust-701,3005,Smartwatch,Accessories,4,200,800,PayPal,Pending,South Africa,Africa
19309,9/25/2023,Cust-71,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Completed,France,Europe
19310,11/21/2023,Cust-959,3001,Laptop,Electronics,1,1000,1000,Credit Card,Failed,South Africa,Africa
19311,2/1/2023,Cust-990,3001,Laptop,Electronics,4,1000,4000,Credit Card,Pending,India,Asia
19312,2/23/2023,Cust-83,3001,Laptop,Electronics,4,1000,4000,PayPal,Completed,France,Europe
19313,12/1/2023,Cust-74,3004,Tablet,Electronics,2,300,600,PayPal,Failed,India,Asia
19314,2/9/2023,Cust-120,3002,Headphones,Accessories,4,50,200,PayPal,Completed,UK,Europe
19315,1/25/2023,Cust-126,3005,Smartwatch,Accessories,3,200,600,Credit Card,Failed,UK,Europe
19316,7/6/2023,Cust-722,3001,Laptop,Electronics,4,1000,4000,PayPal,Pending,India,Asia
19317,9/29/2023,Cust-119,3003,Smartphone,Electronics,1,700,700,Bank Transfer,Completed,Canada,North America
19318,7/4/2023,Cust-263,3002,Headphones,Accessories,2,50,100,PayPal,Completed,USA,North America
19319,9/29/2023,Cust-973,3005,Smartwatch,Accessories,3,200,600,Credit Card,Pending,Canada,North America
19320,8/18/2023,Cust-319,3001,Laptop,Electronics,1,1000,1000,PayPal,Failed,Germany,Europe
19321,6/22/2023,Cust-49,3003,Smartphone,Electronics,4,700,2800,Credit Card,Completed,Japan,Asia
19322,12/25/2023,Cust-722,3001,Laptop,Electronics,1,1000,1000,PayPal,Failed,Germany,Europe
19323,12/6/2023,Cust-554,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Pending,France,Europe
19324,2/17/2023,Cust-519,3003,Smartphone,Electronics,1,700,700,PayPal,Failed,France,Europe
